v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,class
17,3,1,1,30,120,0.090000004,10.82999992,11.07999992,1300,0.039999999,72.22000122,12,0,3,0,4,125,114,41,100,1
84,11,10,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,53,1
91,11,3,10,233,1340.890015,0.039999999,23.81999969,56.27999878,31944.69922,0.449999988,1774.709961,51,18,16,4,19,94,94,438,53,1
65,12,8,9,213,1236.969971,0.039999999,24.71999931,50.02999878,30580.56055,0.409999996,1698.920044,48,0,15,0,19,97,57,451,59,1
39,8,3,5,106,520.1300049,0.029999999,29.42000008,17.68000031,15303.83984,0.170000002,850.210022,25,7,4,1,14,33,474,328,34,1
32,4,1,3,33,140.1799927,0.140000001,7.21999979,19.40999985,1012.419983,0.050000001,56.25,18,9,3,0,4,161,152,41,120,1
159,10,1,2,419,2376.75,0.02,63.34000015,37.52000046,150554.5781,0.790000021,8364.129883,95,39,21,1,21,88,211,89,51,1
33,2,1,2,45,200.6699982,0.200000003,4.900000095,40.95000076,983.2999878,0.07,54.63000107,19,9,3,0,61,49,196,137,71,1
57,12,10,10,216,1275.890015,0.039999999,23.95999908,53.25,30572.25,0.430000007,1698.459961,46,1,6,1,20,100,62,451,59,1
27,2,1,2,39,171.3000031,0.219999999,4.5,38.06999969,770.8499756,0.059999999,42.83000183,18,4,3,0,61,42,163,104,71,1
37,2,1,2,102,556.8599854,0.129999995,7.670000076,72.62999725,4269.279785,0.189999998,237.1799927,23,4,8,0,7,93,452,332,71,1
286,85,1,83,1614,10966.19043,0.02,53.22000122,206.0500031,583632,3.660000086,32424,267,4,13,0,13,167,579,395,43,1
29,3,1,3,87,408.9400024,0.059999999,15.43000031,26.51000023,6309.330078,0.140000001,350.519989,20,2,3,2,8,42,429,279,100,1
12,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,71,1
35,12,6,6,136,680,0.039999999,28.32999992,24,19266.66992,0.230000004,1070.369995,28,0,4,1,14,49,550,350,59,1
19,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
15,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,10,1
101,18,12,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,80,1
151,20,12,16,541,3327.01001,0.02,55.40000153,60.04999924,184330.6875,1.110000014,10240.58984,98,22,26,3,23,110,288,144,84,1
67,22,19,22,299,1794,0.029999999,29.31999969,61.18999863,52596.82031,0.600000024,2922.050049,51,0,3,11,19,107,115,40,92,1
205,49,40,49,723,5176.589844,0.029999999,38.33000183,135.0399933,198443.5469,1.730000019,11024.63965,171,5,27,0,32,18,389,210,135,1
93,15,7,12,333,2061.209961,0.029999999,38.02000046,54.20999908,78368.97656,0.689999998,4353.830078,72,0,16,3,24,111,135,62,70,1
74,5,4,3,265,1635.030029,0.029999999,28.82999992,56.72000122,47131.51953,0.550000012,2618.419922,62,1,9,0,25,109,107,8,138,1
48,5,5,5,141,803.7600098,0.07,14.22000027,56.50999832,11431.28027,0.270000011,635.0700073,34,1,11,0,13,97,529,396,138,1
115,17,11,17,405,2567.639893,0.029999999,39.25,65.41999817,100779.8438,0.860000014,5598.879883,98,2,12,0,26,118,206,77,73,1
39,8,3,5,119,645.7299805,0.050000001,20.87000084,30.94000053,13476.00977,0.219999999,748.6699829,30,1,6,0,19,77,512,342,34,1
32,5,1,5,80,392.5499878,0.100000001,10.42000008,37.66999817,4090.800049,0.129999995,227.2700043,20,1,9,0,7,69,384,279,138,1
47,8,7,6,140,739.960022,0.039999999,24,30.82999992,17758.94922,0.25,986.6099854,34,1,10,0,16,73,544,371,34,1
17,2,1,2,52,228.3999939,0.159999996,6.25,36.54000092,1427.5,0.079999998,79.30999756,15,0,2,0,61,42,229,182,71,1
272,28,17,22,985,6861.299805,0.02,59.36000061,115.5800018,407298.3125,2.289999962,22627.67969,203,34,29,4,32,166,480,280,107,1
111,13,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,64,1
36,2,1,2,104,537.6699829,0.07,14.31999969,37.54999924,7698.490234,0.180000007,427.6900024,21,6,6,0,10,75,463,328,71,1
31,5,1,4,98,485.5100098,0.07,15.23999977,31.87000084,7396.910156,0.159999996,410.9400024,25,0,4,0,10,62,474,284,138,1
33,3,1,3,90,437.2200012,0.059999999,15.84000015,27.60000038,6927.180176,0.150000006,384.8399963,27,0,4,0,9,55,429,298,100,1
53,6,1,4,160,873.5100098,0.050000001,20.45999908,42.68999863,17874.58008,0.289999992,993.0300293,41,1,9,0,14,85,570,398,10,1
57,7,1,4,222,1129.420044,0.029999999,37.77999878,29.89999962,42666.85938,0.379999995,2370.379883,49,0,2,4,13,66,75,445,22,1
33,3,1,2,117,549.9500122,0.050000001,18.86000061,29.15999985,10370.50977,0.180000007,576.1400146,27,0,3,1,8,42,520,322,100,1
465,68,17,12,1347,7956.580078,0,214.5,37.09000015,1706686.75,2.650000095,94815.92969,371,34,58,0,25,94,531,372,24,1
108,14,3,11,315,1812.790039,0.029999999,32.65000153,55.52999878,59182.25,0.600000024,3287.899902,73,14,17,2,19,94,157,20,67,1
84,11,10,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,53,1
19,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,100,1
126,64,61,45,694,4527.350098,0.02,52.59000015,86.08999634,238097.5625,1.50999999,13227.63965,91,6,17,10,25,133,374,201,19,1
17,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,100,1
36,6,1,5,121,615.5800171,0.059999999,16.10000038,38.25,9907.959961,0.209999993,550.4400024,32,0,1,0,9,73,504,355,10,1
58,10,1,10,182,1047.390015,0.039999999,23.81999969,43.95999908,24952.51953,0.349999994,1386.25,50,0,1,5,19,94,7,438,51,1
44,7,4,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,22,1
133,36,25,30,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,121,1
18,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,100,1
82,24,20,3,233,1364.910034,0.050000001,21.35000038,63.91999817,29145.81055,0.449999988,1619.209961,66,6,8,0,14,104,66,9,96,1
12,4,1,2,49,227.5500031,0.100000001,9.68999958,23.47999954,2205.469971,0.079999998,122.5299988,8,0,2,0,8,33,241,137,120,1
87,21,16,10,338,2078.610107,0.029999999,38.04000092,54.63999939,79077.72656,0.689999998,4393.209961,72,0,13,0,24,109,149,55,90,1
7,2,1,2,14,50.18999863,0.289999992,3.5,14.34000015,175.6600037,0.02,9.760000229,5,0,0,0,61,113,560,349,71,1
7,2,1,2,14,50.18999863,0.289999992,3.5,14.34000015,175.6600037,0.02,9.760000229,5,0,0,0,61,113,560,349,71,1
23,2,1,2,79,391.3800049,0.090000004,10.73999977,36.45000076,4202.200195,0.129999995,233.4600067,18,0,3,0,8,69,392,266,71,1
17,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,71,1
14,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,71,1
19,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,71,1
40,11,10,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,53,1
18,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,71,1
35,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,100,1
103,17,14,12,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,76,1
28,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,64,1
119,51,50,50,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,1
12,4,1,2,45,203.5599976,0.109999999,8.710000038,23.37999916,1772.670044,0.07,98.48000336,8,0,2,0,7,25,220,115,120,1
126,111,111,67,958,6073.580078,0.02,54.40000153,111.6600037,330373.1563,2.019999981,18354.06055,116,3,5,0,17,129,470,276,57,1
36,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,138,1
33,2,1,2,79,401.9100037,0.170000002,5.849999905,68.75,2349.629883,0.129999995,130.5299988,20,4,7,0,65,82,361,291,71,1
34,5,1,4,80,407,0.090000004,10.90999985,37.31000137,4439.970215,0.140000001,246.6600037,21,4,7,0,8,75,354,304,138,1
17,5,3,3,44,190.1600037,0.090000004,11,17.29000092,2091.810059,0.059999999,116.2099991,13,0,2,0,7,161,220,104,138,1
68,17,15,7,179,939.3800049,0.029999999,39.52999878,23.76000023,37133.10156,0.310000002,2062.939941,48,5,13,0,20,62,43,396,76,1
20,3,1,2,39,173.9199982,0.079999998,12.25,14.19999981,2130.48999,0.059999999,118.3600006,14,0,4,0,10,148,208,54,100,1
7,1,1,1,16,55.34999847,0.340000004,2.920000076,18.97999954,161.4400024,0.02,8.970000267,4,0,1,0,54,125,560,412,1,1
32,7,5,6,93,498.25,0.07,14.86999989,33.50999832,7408.799805,0.170000002,411.6000061,23,0,6,0,16,77,446,291,22,1
12,4,1,2,45,203.5599976,0.109999999,8.710000038,23.37999916,1772.670044,0.07,98.48000336,8,0,2,0,7,25,220,115,120,1
12,2,1,2,24,93.76999664,0.150000006,6.75,13.89000034,632.9199829,0.029999999,35.15999985,8,0,2,0,66,125,91,452,71,1
101,17,14,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,76,1
12,4,1,2,45,203.5599976,0.109999999,8.710000038,23.37999916,1772.670044,0.07,98.48000336,8,0,2,0,7,25,220,115,120,1
146,50,4,34,876,5700.830078,0.02,51.27000046,111.1999969,292267.8125,1.899999976,16237.09961,122,4,5,13,19,139,430,281,146,1
81,6,1,6,200,1104.709961,0.100000001,9.579999924,115.3300018,10581.98047,0.370000005,587.8900146,41,29,7,2,65,99,32,455,10,1
12,4,1,2,49,227.5500031,0.100000001,9.68999958,23.47999954,2205.469971,0.079999998,122.5299988,8,0,2,0,8,33,241,137,120,1
234,45,1,45,611,4473.700195,0.01,67.37999725,66.38999939,301448.3125,1.49000001,16747.13086,186,1,45,0,57,7,334,168,97,1
42,5,1,5,155,807.4699707,0.059999999,16.55999947,48.75999832,13371.62012,0.270000011,742.8699951,33,2,5,0,8,80,550,407,138,1
249,51,25,40,725,5041.790039,0.02,50.11000061,100.6200027,252625.9844,1.679999948,14034.78027,178,7,32,30,31,166,363,244,4,1
225,55,36,33,767,5269.569824,0.02,54.38000107,96.91000366,286532.8438,1.75999999,15918.49023,180,0,5,38,29,159,382,259,9,1
12,4,1,2,45,203.5599976,0.109999999,8.710000038,23.37999916,1772.670044,0.07,98.48000336,8,0,2,0,7,25,220,115,120,1
19,5,3,2,55,269.8800049,0.079999998,13.14000034,20.53000069,3546.97998,0.090000004,197.0500031,13,1,3,0,13,42,283,159,138,1
44,12,10,9,154,860.0800171,0.039999999,27.5,31.28000069,23652.32031,0.289999992,1314.02002,33,5,4,0,21,82,558,398,59,1
7,2,1,2,14,50.18999863,0.289999992,3.5,14.34000015,175.6600037,0.02,9.760000229,5,0,0,0,61,113,560,349,71,1
43,4,1,4,125,701.8400269,0.100000001,10.28999996,68.19000244,7223.089844,0.230000004,401.2799988,32,4,5,0,9,97,500,377,120,1
12,4,1,2,45,203.5599976,0.109999999,8.710000038,23.37999916,1772.670044,0.07,98.48000336,8,0,2,0,7,25,220,115,120,1
228,31,16,24,866,5741.02002,0.02,66.44999695,86.40000153,381495,1.909999967,21194.16992,171,31,21,3,27,139,437,264,114,1
95,17,7,15,299,1766.160034,0.029999999,31.75,55.63000107,56075.58984,0.589999974,3115.310059,81,9,3,0,19,102,117,38,76,1
118,14,4,13,452,2797.800049,0.029999999,30.65999985,91.25,85782.57031,0.930000007,4765.700195,108,1,6,0,14,121,209,129,67,1
20,2,1,2,59,292.2999878,0.140000001,7.260000229,40.24000168,2123,0.100000001,117.9400024,15,0,1,0,8,69,321,159,71,1
7,2,1,2,13,44.97000122,0.330000013,3,14.98999977,134.9199982,0.01,7.5,5,0,0,0,58,113,535,349,71,1
12,4,1,2,49,224.6600037,0.100000001,10.5,21.39999962,2358.959961,0.07,131.0500031,8,0,2,0,8,25,241,137,120,1
17,3,1,2,42,189.9900055,0.109999999,9.270000458,20.48999977,1761.719971,0.059999999,97.87000275,13,0,2,0,8,15,208,92,100,1
9,1,1,1,32,125.0199966,0.230000004,4.329999924,28.85000038,541.7600098,0.039999999,30.10000038,7,0,0,0,58,161,138,41,1,1
8,1,1,1,19,65.73000336,0.300000012,3.329999924,19.71999931,219.1000061,0.02,12.17000008,5,0,1,0,54,125,34,435,1,1
12,2,1,2,24,93.76999664,0.150000006,6.75,13.89000034,632.9199829,0.029999999,35.15999985,8,0,2,0,66,125,91,452,71,1
8,1,1,1,15,53.77000046,0.239999995,4.199999809,12.80000019,225.8500061,0.02,12.55000019,4,0,2,0,61,113,560,387,1,1
24,3,1,3,56,249.7299957,0.07,13.80000019,18.10000038,3446.25,0.079999998,191.4600067,18,0,4,0,8,4,293,159,100,1
12,4,1,2,45,203.5599976,0.109999999,8.710000038,23.37999916,1772.670044,0.07,98.48000336,8,0,2,0,7,25,220,115,120,1
12,4,1,2,49,224.6600037,0.100000001,10.5,21.39999962,2358.959961,0.07,131.0500031,8,0,2,0,8,25,241,137,120,1
123,29,21,18,467,3016.550049,0.029999999,39.29000092,76.79000092,118507.5,1.00999999,6583.75,106,0,10,5,24,130,228,124,109,1
52,14,14,14,213,1183.130005,0.029999999,33.11999893,35.72999954,39179.71875,0.389999986,2176.649902,47,0,3,0,20,82,68,440,67,1
40,4,1,3,171,922.0900269,0.039999999,24.13999939,38.20000076,22259.16016,0.310000002,1236.619995,29,0,8,1,14,80,5,414,120,1
12,4,1,2,45,203.5599976,0.109999999,8.710000038,23.37999916,1772.670044,0.07,98.48000336,8,0,2,0,7,25,220,115,120,1
24,5,1,3,45,197.6499939,0.140000001,7.130000114,27.73999977,1408.290039,0.07,78.23999786,15,3,4,0,66,25,220,115,138,1
8,2,1,2,17,64.73000336,0.289999992,3.5,18.48999977,226.5399933,0.02,12.59000015,6,0,0,0,61,137,4,412,71,1
8,2,1,2,17,64.73000336,0.289999992,3.5,18.48999977,226.5399933,0.02,12.59000015,6,0,0,0,61,137,4,412,71,1
8,2,1,2,17,64.73000336,0.289999992,3.5,18.48999977,226.5399933,0.02,12.59000015,6,0,0,0,61,137,4,412,71,1
8,2,1,2,17,64.73000336,0.289999992,3.5,18.48999977,226.5399933,0.02,12.59000015,6,0,0,0,61,137,4,412,71,1
47,9,1,7,147,816.5200195,0.039999999,27.71999931,29.45999908,22634.06055,0.270000011,1257.449951,33,3,7,2,21,80,544,394,44,1
38,3,1,3,102,539.1099854,0.090000004,11.75,45.88000107,6334.549805,0.180000007,351.9200134,27,6,5,0,9,82,446,336,100,1
162,2,1,2,938,6043.47998,0.029999999,30.26000023,199.7200012,182874.1719,2,10159.67969,160,0,2,0,4,145,407,335,71,1
237,36,11,16,898,6691.189941,0.029999999,38.38000107,174.3399963,256814.1563,2.230000019,14267.4502,194,22,20,1,27,47,420,306,121,1
100,25,16,20,423,2732.340088,0.029999999,28.68000031,95.27999878,78353.85938,0.910000026,4352.990234,84,4,12,0,19,135,183,121,99,1
71,6,1,5,193,1198.420044,0.079999998,13.10000038,91.45999908,15703.49023,0.400000006,872.4199829,44,20,7,0,13,123,578,463,10,1
61,13,11,10,236,1338.689941,0.029999999,29.45000076,45.45000076,39430.57813,0.449999988,2190.590088,46,6,7,2,16,93,63,14,64,1
45,12,8,4,109,559.0900269,0.039999999,25.94000053,21.54999924,14503.5,0.189999998,805.75,35,2,6,0,16,62,467,345,59,1
11,3,1,3,36,160.5399933,0.119999997,8.399999619,19.11000061,1348.530029,0.050000001,74.91999817,9,0,0,0,8,4,174,54,100,1
526,80,31,60,1469,9339.240234,0.01,112.3799973,83.09999847,1049575.375,3.109999895,58309.73828,405,30,89,0,21,126,549,392,38,1
63,13,11,8,161,868.1599731,0.050000001,18.88999939,45.95999908,16398.64063,0.289999992,911.039978,54,0,7,0,11,85,567,404,64,1
25,5,4,2,65,322.019989,0.07,14.53999996,22.14999962,4681.720215,0.109999999,260.1000061,18,1,4,0,16,33,384,137,138,1
19,3,1,3,58,284.6000061,0.079999998,12,23.71999931,3415.199951,0.090000004,189.7299957,12,0,5,0,13,42,329,137,100,1
51,4,1,4,162,894.8200073,0.050000001,20.76000023,43.09999847,18575.74023,0.300000012,1031.98999,29,11,9,0,17,85,13,385,120,1
8,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,71,1
11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
4,1,1,1,9,27,0.400000006,2.5,10.80000019,67.5,0.01,3.75,2,0,0,0,54,89,466,231,1,1
33,4,3,2,90,454,0.039999999,24.43000031,18.57999992,11090.45996,0.150000006,616.1400146,18,5,8,0,17,42,442,279,120,1
16,3,1,2,64,304.3099976,0.079999998,12.53999996,24.28000069,3814.780029,0.100000001,211.9299927,13,3,0,0,9,42,329,203,100,1
22,6,3,2,87,422.6400146,0.039999999,25.36000061,16.65999985,10719.7998,0.140000001,595.539978,17,0,3,0,16,15,452,240,10,1
13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
21,7,7,3,48,228.2299957,0.090000004,10.63000011,21.47999954,2424.98999,0.079999998,134.7200012,15,0,4,0,11,25,273,92,22,1
48,7,1,7,83,418.6799927,0.090000004,10.72999954,39.04000092,4490.390137,0.140000001,249.4700012,28,6,9,0,9,72,423,258,129,1
18,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,71,1
14,4,3,2,38,161.4199982,0.059999999,16.25,9.930000305,2623.100098,0.050000001,145.7299957,9,0,3,0,9,125,185,67,120,1
84,13,9,4,222,1173.359985,0.02,51.11999893,22.95000076,59979.37109,0.389999986,3332.189941,64,11,7,0,21,62,82,434,64,1
6,1,1,1,14,46.50999832,0.5,2,23.25,93.01000214,0.02,5.170000076,4,0,0,0,41,125,535,387,1,1
10,2,1,2,14,46.50999832,0.330000013,3,15.5,139.5200043,0.02,7.75,7,0,1,0,58,101,4,303,71,1
23,3,1,3,56,256.7600098,0.119999997,8.460000038,30.34000015,2172.570068,0.090000004,120.6999969,17,0,4,0,7,33,321,126,100,1
8,1,1,1,13,43.18999863,0.400000006,2.5,17.27000046,107.9599991,0.01,6,4,0,2,0,54,113,535,349,1,1
7,2,1,2,12,39.86000061,0.270000011,3.75,10.63000011,149.4900055,0.01,8.300000191,5,0,0,0,58,101,507,349,71,1
35,9,1,6,93,501.4899902,0.079999998,12.57999992,39.86000061,6308.689941,0.170000002,350.480011,32,0,1,0,14,80,452,284,34,1
23,5,1,3,54,267.5299988,0.059999999,17.42000008,15.35999966,4659.419922,0.090000004,258.8599854,19,0,2,0,17,25,283,147,138,1
12,2,1,1,25,106.1999969,0.230000004,4.360000134,24.34000015,463.4100037,0.039999999,25.75,5,3,2,0,65,15,65,30,71,1
36,10,8,6,116,625.5100098,0.039999999,23,27.20000076,14386.7002,0.209999993,799.2600098,25,4,5,0,20,73,508,332,51,1
502,95,19,63,1644,10775.74023,0.01,110.4599991,97.55000305,1190340.25,3.589999914,66130.02344,428,33,32,7,22,139,573,406,50,1
32,5,1,4,95,446.5400085,0.059999999,18,24.80999947,8037.75,0.150000006,446.5400085,24,3,3,0,9,33,463,279,138,1
58,7,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,22,1
97,12,11,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,59,1
4,1,1,1,4,8,0.670000017,1.5,5.329999924,12,0,0.670000017,2,0,0,0,30,2,263,2,1,1
74,16,1,15,204,1100.030029,0.090000004,10.93999958,100.5400009,12035.65039,0.370000005,668.6500244,67,2,3,0,65,94,36,459,73,1
8,1,1,1,19,65.73000336,0.209999993,4.800000191,13.68999958,315.5,0.02,17.53000069,6,0,0,0,58,113,34,435,1,1
72,16,1,1,144,761.0999756,0.170000002,5.730000019,132.8899994,4359.02002,0.25,242.1699982,65,0,3,2,58,93,539,394,73,1
41,16,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,73,1
15,1,1,1,91,411.6400146,0.07,14.67000008,28.06999969,6037.450195,0.140000001,335.4100037,9,0,3,0,7,25,463,248,1,1
17,2,1,1,38,169.4600067,0.100000001,10.19999981,16.61000061,1728.47998,0.059999999,96.02999878,11,0,4,0,9,148,185,104,100,1
37,33,25,11,1296,7387.77002,0.01,167.0700073,44.22000122,1234239.375,2.460000038,68568.85156,33,0,1,1,29,77,14,199,115,1
71,17,13,14,187,1085.97998,0.039999999,22.78000069,47.68000031,24736.10938,0.360000014,1374.22998,54,0,15,0,19,97,19,440,76,1
37,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,138,1
62,11,7,7,225,1306.650024,0.029999999,29.84000015,43.79000092,38988.89063,0.439999998,2166.050049,48,0,12,0,24,91,93,422,53,1
28,3,1,3,72,375.0799866,0.129999995,7.440000057,50.40999985,2790.600098,0.129999995,155.0299988,22,0,2,2,8,80,361,240,100,1
23,3,1,3,93,442.2000122,0.090000004,11.5,38.45000076,5085.350098,0.150000006,282.519989,18,0,3,0,66,66,404,332,100,1
72,11,1,8,155,971.3499756,0.029999999,30.98999977,31.35000038,30099.76953,0.319999993,1672.209961,58,3,6,1,38,102,556,401,39,1
77,14,7,10,230,1311.099976,0.029999999,30.52000046,42.97000122,40008.44922,0.439999998,2222.689941,59,0,7,9,17,93,57,12,67,1
119,22,12,8,367,2202,0.02,44.79000092,49.16999817,98618.14063,0.730000019,5478.790039,92,8,5,10,21,105,147,94,92,1
54,11,10,4,136,742.4799805,0.039999999,26.47999954,28.04000092,19659.65039,0.25,1092.199951,35,6,3,4,20,77,530,382,53,1
64,9,1,7,202,1096.109985,0.029999999,32.04000092,34.20999908,35119.21875,0.370000005,1951.069946,42,5,11,4,16,80,40,451,44,1
156,22,15,16,458,2768.330078,0.02,59.79999924,46.29000092,165546.2813,0.920000017,9197.019531,114,12,25,1,25,102,234,109,91,1
25,3,1,3,68,326.8999939,0.079999998,12.38000011,26.42000008,4045.389893,0.109999999,224.7400055,12,7,2,1,8,55,312,258,100,1
89,11,5,8,266,1571.22998,0.039999999,28.27000046,55.58000183,44416.07031,0.519999981,2467.560059,61,6,8,7,17,104,84,33,53,1
22,5,1,4,62,276.480011,0.059999999,16,17.28000069,4423.759766,0.090000004,245.7599945,13,0,4,1,7,15,264,248,138,1
22,3,1,1,53,239.75,0.079999998,12.55000019,19.11000061,3007.76001,0.079999998,167.1000061,14,0,5,1,8,15,264,159,100,1
23,6,6,1,36,160.5399933,0.170000002,5.880000114,27.28000069,944.710022,0.050000001,52.47999954,9,4,8,0,66,33,138,92,10,1
17,3,1,2,54,237.1900024,0.059999999,16.25,14.60000038,3854.26001,0.079999998,214.1300049,13,0,2,0,9,148,304,126,100,1
80,9,8,5,200,1091.890015,0.050000001,20.29999924,53.79000092,22165.28906,0.360000014,1231.410034,51,13,11,0,10,90,40,447,44,1
111,12,9,7,359,2162.030029,0.02,49.02999878,44.09999847,105996.3672,0.720000029,5888.689941,84,13,9,3,26,99,176,52,56,1
112,12,9,7,354,2124,0.02,49.61999893,42.79999924,105396.3203,0.709999979,5855.350098,86,13,9,2,26,98,172,49,56,1
75,10,7,5,232,1295.709961,0.02,43.24000168,29.96999931,56026.55859,0.430000007,3112.590088,56,7,6,4,22,80,76,461,51,1
79,10,7,5,244,1362.72998,0.02,44.61999893,30.54000092,60805.05078,0.449999988,3378.060059,59,9,6,3,22,80,87,466,51,1
12,2,1,1,35,160.4700012,0.129999995,7.5,21.39999962,1203.550049,0.050000001,66.86000061,7,0,3,0,8,25,152,67,71,1
47,9,6,3,118,644.210022,0.039999999,23.5,27.40999985,15139,0.209999993,841.0599976,35,5,5,0,21,75,512,336,44,1
47,5,3,1,121,625.5599976,0.039999999,24.5,25.53000069,15326.24023,0.209999993,851.460022,36,1,3,2,16,66,515,345,138,1
23,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,71,1
98,19,16,2,249,1432.969971,0.029999999,35.61000061,40.24000168,51032.10938,0.479999989,2835.120117,78,0,9,7,22,91,95,465,82,1
161,25,23,15,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,99,1
115,8,1,7,232,1309.369995,0.029999999,37.90999985,34.54000092,49635,0.439999998,2757.5,74,6,32,0,22,85,82,451,28,1
4,3,3,1,21,84,0.129999995,7.699999809,10.90999985,646.7999878,0.029999999,35.93000031,2,0,0,0,7,113,78,412,100,1
84,15,8,8,396,2458.939941,0.02,40.61999893,60.54000092,99870.9375,0.819999993,5548.390137,71,4,7,0,21,116,157,118,70,1
88,12,8,5,196,1063.550049,0.029999999,36.75,28.94000053,39085.39063,0.349999994,2171.409912,56,18,11,0,20,75,48,428,59,1
11,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,138,1
26,4,3,3,87,438.8599854,0.079999998,12.07999992,36.31999969,5302.919922,0.150000006,294.6099854,17,0,7,0,11,66,460,222,120,1
72,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,100,1
46,10,9,3,177,1008.97998,0.029999999,34.25999832,29.45000076,34566.82813,0.340000004,1920.380005,40,0,6,0,24,85,13,422,51,1
24,5,3,3,73,365,0.079999998,12.78999996,28.53000069,4669.850098,0.119999997,259.4400024,19,0,3,0,11,62,384,222,138,1
6,1,1,1,12,41.50999832,0.330000013,3,13.84000015,124.5400009,0.01,6.920000076,3,0,1,0,58,113,507,349,1,1
20,2,1,1,64,307.6700134,0.090000004,10.82999992,28.39999962,3333.100098,0.100000001,185.1699982,15,0,5,0,9,49,347,182,71,1
15,3,1,2,58,269.3399963,0.109999999,8.770000458,30.70999908,2361.939941,0.090000004,131.2200012,11,0,2,0,8,33,347,115,100,1
8,1,1,1,24,96,0.170000002,5.789999962,16.59000015,555.4299927,0.029999999,30.86000061,7,0,1,0,66,137,91,452,1,1
121,19,1,19,513,2766.26001,0.02,49.84999847,55.5,137887.3594,0.920000017,7660.410156,85,24,9,0,13,82,314,84,82,1
53,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,10,1
6,1,1,1,12,41.50999832,0.330000013,3,13.84000015,124.5400009,0.01,6.920000076,3,0,1,0,58,113,507,349,1,1
15,3,1,2,46,213.6199951,0.100000001,10.5,20.34000015,2242.97998,0.07,124.6100006,10,0,3,0,11,4,283,54,100,1
14,3,1,2,33,144.9499969,0.109999999,8.93999958,16.20999908,1295.459961,0.050000001,71.97000122,9,0,3,0,9,148,174,17,100,1
12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
34,7,6,3,130,661.3699951,0.029999999,29.07999992,22.75,19230.60938,0.219999999,1068.369995,27,0,5,0,20,33,568,279,22,1
69,14,9,10,184,1058.900024,0.050000001,20.29000092,52.18000031,21489.42969,0.349999994,1193.859985,42,10,11,2,19,94,43,407,67,1
136,42,32,35,547,3477.580078,0.029999999,33.22999954,104.6699982,115545.4297,1.159999967,6419.189941,102,7,22,0,19,129,306,133,132,1
82,19,12,13,265,1624.26001,0.050000001,22,73.83000183,35733.71875,0.540000021,1985.209961,65,1,11,1,21,109,116,465,82,1
24,3,1,3,53,243,0.109999999,9,27,2187.030029,0.079999998,121.5,17,0,4,0,8,25,312,104,100,1
46,4,4,4,214,1231.550049,0.050000001,21.70999908,56.72000122,26742.14063,0.409999996,1485.670044,33,1,9,0,17,95,71,436,120,1
